"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x7d2f6711ffcd4d00c612cc02ad55a326a5384f66c70c754f51abfa2c274ca57c","5170747","1519812609","2/28/2018 10:10:09 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb68b73ebe644473aa0a66381905856238aff1c6f","45447.5"
"0x1c7f689d6f3e666abcd0abc31c7a01db8ceda875164248212c928dcf3f6d5991","5170747","1519812609","2/28/2018 10:10:09 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xbaabec17fe01a16c489f057ef5de5151834e5723","9089.5"
"0x0b98f9c5b4f4b8470fb6417b20dbbef4591aad8923731d9f269fcb41fa87eb8e","5170747","1519812609","2/28/2018 10:10:09 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x653ff66fefee4f964b35b3112dcebe73a7dde73b","4462.211195498"
"0x0980b982124f467691fe617732f19c6ac8ef992200c2182bb735e27338148f17","5170747","1519812609","2/28/2018 10:10:09 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5b4ced3448a53344516cc821a01a0b4d2038e4da","8881.2377402"
"0xbc16183e4d3a966a44e577bf6df88f9c0c4fd65c3fd2bbb0a970784429605b5e","5170747","1519812609","2/28/2018 10:10:09 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x463690d395a109ff6062132393988d4c534a3147","16361.1"
"0xe6c95b5ed7f04092151fe67db9e9bcb049d3689c6450a84fc2a09f5fa7d8adef","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9371d044d1a90538338ad4b2f135961bafb48549","36358"
"0xc24bd66120e05ec4cd38d0f4d3ebbb3f9a0485462829e076ccb7f0bc29b55031","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x489859cdf897182fee647a86ddd6e886108f1523","27268.5"
"0x09fcc17d4e15c0822b65b7b85ac7a6745baf96505bc2d0d8e54b4b04b99e2959","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xab0f25c16ba728e8e75ba2a6853e1660bae38fb0","3635.8"
"0x784144b7d10c39c825088d5c8f7f801d7090b26933951b74e5c3db20970e4bd9","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb84c96c008d0c11cd2d71f966df7b80c30337666","1817.9"
"0xf28ecd06e7fac21cf303fad331ee1f7b35b28c199db2fd9066e2bc19a377c737","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x40ee1104e57ffb94cde320984794c2fa1c65f3f4","36358"
"0xc3c92849e7b7ee0f3eeea4431c328907f674f368fca14c94dde06259e8e8cc4e","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x839e6f72749624729aa5665e86230c881d775ddc","9089.5"
"0x782de9c71395d84633cb7ffcb85943963c1e26d11256f53deef411ccdb46e41b","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xded19397681c77d1f60734ebba80f853c5249663","14543.2"
"0xad683a254abb3cf98b8d883cc2603eab4d92d14e3539c8da195e0a2e7896842e","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x66ae59e8bcc199370763257b43fbc67bb6fe1cb7","2090.585"
"0x2f883761a3ffd35bf71e0de84922e02fa30d4f099f2d380af3a3f978c36bb53e","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7d6af8e0bde2debef643797395ae88fc30e034dc","18179"
"0xb32c726f7971e0bf096cd60a6d26fff17aa487c783d0d7dfa3bd3af3e7c4b5f8","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x00799c3340a6efc1870ea24d9111a36046101abf","1817.9"
"0xbbb24b49fefffb3e5d9fb046691ce11060b522dfde13525aa9ff9153467d151e","5170749","1519812640","2/28/2018 10:10:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x24767aa589a609bbbd5dcfe1f58d542449853ad5","12725.3"
"0xe41f8e978760118bb1c581ee0cdbc603703ad814b27f30cda6c3c2fef3a8eebd","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x96f1d8e89ca030c575532975f4d2d131cfd66a09","10907.4"
"0x37131332e9bf6e712082104f4686a1ccb64bb29a6de0779d79003d9e64329f31","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xef85d78bce226b4f547c6391e5052eeb316c52a0","1817.9"
"0xb10d687135417822a5a8409a5dc433ed5d883f2b567545453cab99f8aabf2a0a","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf8b1ce3a121d2f1206d7f3d2b7e6b515e4e1978e","3635.8"
"0x9b35d392717c1f49310b28729f8db2d35f044cba7332f71c3d3eeaf21e2b687b","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x87d7ad95f03745645fb8aa030ac9181d379ada8c","1817.9"
"0x4baa456af4cf3a92dd2fda9d758bc52c9694fc193764f00e7139926d1f190f16","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xaad93d7e56f89b5a9255162b98045d5dcd1b1c65","18179"
"0x52077fb1a1417ba989a1c3c0482b8a7c2e4bee0d3c8342209af8f787a0c52540","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd8dde93e3fc878799ec86b353adf840c8a8a9b83","9089.5"
"0x000187fb9866db4a1f3dbda932c2336b3d5988d32461563cad0f2158fe8a6b37","5170751","1519812673","2/28/2018 10:11:13 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe20b152fe2b573dbb073e0ab9323a25c59b29129","3635.8"
"0x6fd6a078af9fde54ec01c513957825ae2020077f922e4e3d58522dc7b53acf6d","5170752","1519812681","2/28/2018 10:11:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x87b3467876da839a7a255357e1f0541ea56ebaa9","36358"
"0xb4d5c5558ec34acf5b592100c7894db4aa9b6f723ea6adfb34f16d83c9931f61","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc8a29f79df5a212c46996ef0d4e638e66d4f2582","36358"
"0xe99cf9de3d047ede0c2191e8798985f244f489e2413d9dc11a2f225b0148e653","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7c95f4820606e2b92212452ceafacc9e12af6235","54537"
"0x059af280ea5bdf04c75e71a84b571374d3a46444eccad6256412928d3e686f27","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x0ef947ad57a4cd7ba24ac57f726cc987d570566d","18179"
"0x796a6201a39585cd62c48fc44d59d34f19b4eb1363d59ba5ac1507532ca6424e","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcc934200ea6fcebcc8c3390872e688baa7469ef1","45644.07752576"
"0xeeed5c3b43b97e2f1394559e806b267e57e031c7c971de8a8415c6fb0184a4f1","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x758fae47d043010f869d3315a16ac68167b85fe4","30904.3"
"0x1ca7f1c8aa03822d3568ffdb77b226720ef87f6a31ec6f0a5712091aaf87cffd","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x51e5bff3a0bbf57cdf9a3eb56c1e069d1bee6313","72716"
"0x89cbf12c1c0de182254c5bff7f2ec23988feda72e69beb85d43edf665e39bbf3","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb4d9b5bce829215909ea8603f297d4708f59d580","11398.899896615"
"0x854f2c60954a41f0b937178ee068740ff7a3868c7c36dd677afcb160a510fd85","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x807a29aa2eca40761ea2208af2dc4c0b4cc6e4d9","1817.9"
"0x947a1bc325eaa301277cca5c9569b1d72d6f74586bf5aa68e82207ee9d3827f7","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcac9ecd5f5ca6184fd40e20bdcddbf810a7f8c0a","3999.38"
"0x8751b81a51a4bdd001d1bd41402bfca764874f44338c61b03509a08f2c426f4c","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9b3821fc53db6bc861518dd16a48d0795b98aade","4544.75"
"0x71c39688630ad1f2fc678db629672741c4810918355d98eb6f793edf25a6ac45","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe441edebe9d4ff3a04414573ee3a0ec5028aa86f","5453.7"
"0xd4e377f56891da01e999ba656dc72efcbf6fd3820fd70e66e80ce550c2370011","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe3ab66b5df0e8f834873f6468cf0ae1ebdb4282e","2908.64"
"0x87bcf16b012f4f793ac870b5d258827839895241d1d35e8aa53cbcd5a2b3a10a","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x275955aa9896e30b376be368aa8b7de45f9ee52f","5453.7"
"0x9d655420fd65d1d4722221e0d26d02d22cd116b5d75fdd6717ccf25ec12c00a7","5170753","1519812703","2/28/2018 10:11:43 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf03d7f08d24a01229414e52718c2feb017973429","2542.29097472"
"0xa2f2328a30fb5e6335eff1c41ca5db93445bb10d3c9fc10921c83839a114fe4c","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xdf5c79323b5111102de6f406174ea72ebbd66dc6","32722.2"
"0x38b035645b5f88d804fdf1fc5b8ce29b784beec6de05ef5f88986f8791004322","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x78a2b97eaa8436aaa1eedc3c72a0632d3a58e705","63626.5"
"0x7d8a0643cfff34eaf784c6d9cdba814b2d3a7cb11cb3197b5eedc162fed1add0","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb1f1ae7ab6496090bc10120738eb8b4f36ddfa18","7271.6"
"0x498e7f6ebeb9fd1104f0f44056ddd07858c14ac875191d059ba572256feb41e9","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x72da4e99dd6021b914b41f07c500da4dcf7276fd","1817.9"
"0xb448f5975bf5c21a0fb18f6c5650e8c98053f8027449f14c017fdca2d1509758","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x463690d395a109ff6062132393988d4c534a3147","1817.9"
"0x0299ad7014ccd5c13bbb34e0274ddda6339a5c5bdada67c5de3f482baad1d64c","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x0bce54a60d91c9e6bda4b0c9269e3cf3171c257c","3635.8"
"0x2da78c8bede83ddaec4035d3882ef269a13fbefc7de1a49350d4e82876b58e6d","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x2aa546a9d874c12c96cd2feff2516c67f2161767","1817.9"
"0x04d124b27a87306e6ff06077f0a2531019f26c7ec006d2294b1bd874dabfc1ac","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfb8b9ff205a3854c5d609158513f154fe97566e6","6362.65"
"0x562624beae3d09215ef319fd8fa2463e4d4e73e60a7fcff0c7caf24f54f3bb89","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd1cef0c90e5f2f377d18bc0ae1328b7a5cee11e0","18542.58"
"0xafeeb407d17f0e2965ef488daa8d73aac37399c1e9d31e1a1a5988702d3c56b8","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x2878e06f693a3cae647e9f308a9bf8905285812f","25450.6"
"0xb65f4bd275cda2f14826d5066643c8abd004be051e514354937f8c7a5a50d219","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd1ede8def3ee9ccecf9d43cb7e981a74fe94627e","72716"
"0x321303a7adc85f7a6100231c42c12137df330bd925b22394fc28bbe5cc6978f6","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc22d3f6ce27cbb2819473b615b0971523a4e5265","1817.9"
"0x6287fd54dac0324e617a533aedc123f058ac06dc5aebce467ae5f96191694523","5170754","1519812720","2/28/2018 10:12:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x337ee2d5d0c1ae140c8f6df58813b42b78fe178c","7217.063"
"0xcc14b7ed765cc2bdc9cf2dbf07d13b7f4b76bd143fcf22701c6b108663317530","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x282c29070fb1e0869ad3fcfdafeefc39866b6306","509012"
"0x32d21afb2968d8f16961a0133a7115bf055549eddc3b944c176b7ac3af209107","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x145a3e1056bd5079e8fa3831f230f45f553f1eee","3635.8"
"0x0dde2d673ca68648a83ec5e15cd8a5ab8e6bfb3fd8d3e2c70a2b970e45448308","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc51a1f086dc4d30b1295b5b73cc1176b2c212299","5453.7"
"0x40b25f6c65183b290f91701a3d48262bcaba5def5053133798d2feafbba4e692","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x36aa2d83090a48469345fb2806dfc5909de6b91c","39993.8"
"0x2c94605384cefc17dce589344107e1e626a25d11d01785159dfb6e9c46e77d22","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x0011a6c596218925eb8422eae8a5c76e791a9a0c","18179"
"0x73b26f546b4e521150051b6a3469946bba077cbb2d2d874abc38b27bfc22c7cf","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x2de364504a2ecc851e84207bf34ef382ebdb2443","2726.85"
"0x0b87bba1521a8e321075acc6bd11bf7bc77f5fd3127b9b68d6345a74e61f03d9","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3863538b7d88250d29e3945c6638ee1724b3c1f4","71059.36390931"
"0xafafa0a5174ee653ab6020dc3867c568fff1ac0fa97fbebebf3044e8c5314ba3","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9b865266aa57dfb903e95bdceaaf928acaee31ab","7089.81"
"0x52962cb7637f289b522084c8477dd2ef582fc871e8f346751a3ab7f0d8575e6e","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa27b953ebefd324c43a4283f0a542ae4287cd88e","7217.063"
"0xa3cd39ecc8dd0cb92dbe8b50ce7c1df7b700de334a3857dd8e248630a6f74a76","5170755","1519812741","2/28/2018 10:12:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x881b5b0a1f4fccdfac60cbe86edfe35fe8eb22b2","90713.21"
"0x6ee8b626bc440a95b7a3f2c16d91dcb62ea0bfad07f4dbbbaf386dfb1d70e257","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9cc44e01b7713682be7496da7ea1fe66640622f7","9089.5"
"0x4bc6c9d21149a93937ecf399524f2875d11f222629e2bd4ec60ca228c17b88e6","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x6298ec6ba16024ac11b2c03debc5950c499963d1","74153.25337301"
"0x4601c0a89af98a94af7880e38f273d9205b9dccac572232089a4e064ff212a09","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfbe2ce7dd5fc5958e6b0f62519196ebcac26fb8c","1817.9"
"0x16be4d4b416989138e47a4df215ec55ec419704506a47b97e7d5039f54d1ad77","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x59113dc503e0f67fb3e010617a186d706e586920","89077.1"
"0x528fd69711d3fedb07cc0a60f5c08fb3145bef7132eb8fa8e68a696a0cc98ad2","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x64d33c3126e7e48931d20d9328494243f53f9b01","3635.8"
"0x1f376341c05d194676fc37cda2391c87d4c3552325adab939209dcb577c4079f","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x30b642b2088382006693f655233b2e3939bc4c54","17627.976331"
"0x9c3015f13b12f714823d0f454c32b9cc43865ddf1459e6654c77db42c6f5dd36","5170756","1519812837","2/28/2018 10:13:57 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x643ef1ac065d46b27e9de8c914143e898eab2a44","12725.3"
"0xbe6d1faf539de07179526bc6c9e5e7be0dc31909b1cd07fa695b069def1f8d89","5170757","1519812872","2/28/2018 10:14:32 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xbab6c1ecf07c6e64c82c47cee8ba63d91c469c00","79987.6"
"0xf825908ce5b40c28737d74d1341e25ad67ef562234ba2f89559c47501dd872ea","5170757","1519812872","2/28/2018 10:14:32 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x85d28fd2c4368e53d70afe337e8f134b8f860c9a","54537"
"0xef11fc688666f9a3c40e770f249d005dc8b66ac6fb9328a305a4c463846a6b44","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfcabfbb800680594145a372b88c4438ba7cd014b","38308.6067"
"0x414519f1e6a0a57a89ea9aa31dfa6868e539c18ce485ea456386c5a652b2f1e6","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcc36a104037c39a42c64a8b4f383fc8cd73d6ce3","19996.9"
"0x5fd6f35bb4db2055df030558aab96461b72ef7972e4d13f7c7b98938b03602d2","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xefe074b71cf528ffd8ac28eb45260f61a6ae911f","183226.141"
"0x01125f81f217138748cb8487b3cc66ab5ab148851cef98691d6d6d38553ee672","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8b121b55e5f4e0475c823cde5df9110a03902d1a","18179"
"0x7c2cb4edb688ad34ded3a03dc3b0ca2d5df69e484483e5f997af1fb18c4f8973","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xefee81121e41c6e4b77569ead3dc95b01d59a61a","18179"
"0x5636e62afcbabeb2bbfdda09f29105c8d7889cd4f72a05f29af141b84f5dba66","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x26644ef138a8fc04f98c25c398c39e1c1e48c666","1817.9"
"0x0da59b9cf5962b31a76ef5fec642e64fa86e8f0d3b31c211b17ee9ec466ab955","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9a7b9531cde0ba92040639511ff86712076f68b3","1817.9"
"0x1d19afaa6a18517d6f824e1fc68178f95753989fb83c059f9070d10eece1162f","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x584a89f049f55abcd7905a67297f59775f33b2aa","1817.9"
"0x4bc79247f8f03bc474e37f8f201515ed585ebb760e7023e1b5372abb9c25f29a","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x46203914b8d954383c0d3d2e1a3860e4c295774f","3952.22458295"
"0xf50212306597236110998584386d01b77394f07138be1a7efd36086b1ee1aa56","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb1005fa0bf2623724edc2e6af7e3945c889a2c10","2349.6757438"
"0x46f7d03a6b2698f6833f4169979acacf913939d043b18c05a70cff8417d81bcf","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3c70a2f029096a4eb51011acf50afa492b62f453","3472.189"
"0x6fd8a0b188f78b86899d530743800e0c62f009b29462bbb18a9fbfc91e132c27","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xbd425c66f97ff5f919cefa4bc38c962ca58f93d4","8889.531"
"0xb419b0c9dc1745fbd7640b0c5894eaa2d7ca4e7e68329c71c359d9f5b948d3cd","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x088c3d6840bdda092facd771a6b715160b894952","21633.01"
"0xf523dc6ad76b14276f27776d967052b72e032b4bc223cffd28f71899fe70fbd1","5170758","1519812876","2/28/2018 10:14:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x26585c6757d093f069cb8f20e617b9fc33c93ad1","2726.85"
"0x0ac69ee8bfb72e33b6d04592c38b68326445bfb3d73c9b9da43236d384fc9683","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfe121b51536ee8a77202becff62ed218e9866463","18179"
"0xa89742d7e8ba616e608b89060bfbcfa19b736bc70dac5e0a7cde9041a516c7d3","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc5a921208ad88c5df55206ce2001d2619510580c","3635.8"
"0xd9e596dc7d65db621686bb09697bff11254c14156ec6e5d53ffd379c0321162f","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc3cc7641453b3b30be309dffdc5a7793c2174125","90895"
"0xa5da1069f74ae29ac8fe01a27f4e9d988f1a5fe88e0056ab50855f456f2361ad","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfcb83badefaa8d0634a00b28fa0eea22210fd127","2295.7259255"
"0x8331d86008d22652c360ed94cffa1c6bc4d0e2caa3306b90e26844ba91b8ad26","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x1940c1bcb05c7a5ed5dce356cdfb0ffd68ac92a3","18179"
"0x847a77c7ad2c640ca11e56615b56f5412bf61453274480900ad7549b22894c11","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9354b7d4b38cbb6cf4d12fed073b6cf0431ccd18","90895"
"0x04c5e5d549e05e0db4958e7c76838099094ffad772a1339e291346f259aefa8c","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8afa348059d3204a572882c26a4562dd113b48a5","9562.154"
"0x3dac4cb9a1d2a171eda4916fa755c8df583630bb5dca177c7da794b9f144e180","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x75bdf81c81db9659f1e21614b7997cbc492b33ff","9089.5"
"0x5b4b2f85c1555c10b112141ffc911e8ecf624135ef79cacfed1a4f3a34a36d6f","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcd8371b4cecbb4965e6539aab2812ea1cdcc4bd2","27268.5"
"0x00ffa98784a07251d12c671d4e7ec7711dce9b005126dacde2fa8e6a5ffd7e30","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7d8343fd32b6fcaeb75d277300f4b81747211586","18179"
"0x4002c47bd41d3eefe9aa1be5cb922a70621136444880414bfd4507074a330cf5","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x30508d677747d26e06371cc75a2b4f2fd585b7b7","4871.972"
"0xf49fc6b34e7a3b398406676ff16ffee11bbfdf546541e056c2fbe56c5806dd91","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa4bcd26bbf6b8fd7539c54a52927a3c64fa6554a","18179"
"0x270fc3becfa3150dc7e942832858f0f75ac833b75e1004c9fa2c274c5c22655d","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa2380c238b3a889a744572168f8dce1f029cf837","7812.24346"
"0x51e3e44fe860607e2c56057be5d826438252dfa4493364c9868d9a1a36f3cbda","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9602542ec10770e185ebb48b74240caea7653808","2181.48"
"0xa1afb2c0b50482378696c9543e8cceeb50017e3dc2ac196380ebb29009eae1f5","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9139977c1a1f319d8401cb42c81c962182015ff2","2077.61101128"
"0x3dc4483a0cf2f506d4beb7ad7992a171fb583ed8d903dab73c3f5a30ceef5036","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x1da1760c9f37fdf9dd7db85314aa32d4f3cc529a","2635.04605"
"0x487eef920b626ba7a3693a7fa948a699189ebec3b3912717fe4261fa8e6bdf24","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb71dfeb9d135410b802df037d2e0dec34ac12e40","5067.14138042"
"0x4f55efd3d9598f9632eb1449f9867852185009a2732b662f4c3ed465c2328291","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x72b6dee26081f6a6c34fb7e934dd0cac7515e5fb","9089.5"
"0x7dfc45c18a386206e5baea8a2ad0026e6215bef24aeda02339c6e1491fdfe75d","5170759","1519812904","2/28/2018 10:15:04 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe6bc330654c2354bc6148026d7590f8bc17ff11b","54537"
"0x40f35e522573d681ab58756b2f625b468e20bf2a7f18d912daab202b20c8a264","5170760","1519812925","2/28/2018 10:15:25 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xefb58e5698c725106976ad64131c8e3bf4ce5685","22723.75"
"0x8610704f5705fc902962382f140358922952785cb306aeca1b4c3d73a8883eec","5170761","1519812942","2/28/2018 10:15:42 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8d10af86eb06f59eca9547ac3367f7dc8b9cf40b","90895"
"0x891ee744a12a0dfcce98ab17905405944cd5a5ddeb5085c7562542a02a010de7","5170761","1519812942","2/28/2018 10:15:42 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x6b459eb23856800c1ae19fed36892b088142c9b7","6362.65"
"0x026a12ac405aaf3632b89b5ac2441fab9ac43f36a8acec2c67c2d4044b805e71","5170761","1519812942","2/28/2018 10:15:42 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf0e4580268ee197f410f2f6bc6d940e854486856","5453.7"
